id,cardno,expansion,japanese_name,image_url,detail_page_url,japanese_set_name,card_class,card_type,card_subtype,rarity,cost,attack,defense,card_text,illustrator,last_scraped_details_at,created_at,updated_at
1161,CP03-006,CP03,ネイブルゲイザー・ドラゴン,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CP03/cp03-006.png,https://shadowverse-evolve.com/cardlist/?cardno=CP03-006&expansion=CP03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:39.421246,2025-06-01 16:10:49.696634
1162,CP03-007,CP03,ハイドロハリケーン・ドラゴン,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CP03/cp03-007.png,https://shadowverse-evolve.com/cardlist/?cardno=CP03-007&expansion=CP03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:39.421927,2025-06-01 16:10:49.697337
1163,CP03-008,CP03,波状螺旋の水将 ベネディクト,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CP03/cp03-008.png,https://shadowverse-evolve.com/cardlist/?cardno=CP03-008&expansion=CP03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:39.422573,2025-06-01 16:10:49.698024
1164,CP03-009,CP03,ティアーナイト ヴァレリア,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CP03/cp03-009.png,https://shadowverse-evolve.com/cardlist/?cardno=CP03-009&expansion=CP03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:39.423197,2025-06-01 16:10:49.698659
1165,CP03-010,CP03,ティアーナイト ラザロス,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CP03/cp03-010.png,https://shadowverse-evolve.com/cardlist/?cardno=CP03-010&expansion=CP03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:39.423821,2025-06-01 16:10:49.699273
1166,CP03-011,CP03,ティアーナイト テオ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CP03/cp03-011.png,https://shadowverse-evolve.com/cardlist/?cardno=CP03-011&expansion=CP03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:39.424451,2025-06-01 16:10:49.699889
1167,CP03-012,CP03,発光信号のペンギン兵,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CP03/cp03-012.png,https://shadowverse-evolve.com/cardlist/?cardno=CP03-012&expansion=CP03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:39.42506,2025-06-01 16:10:49.700534
1168,CP03-013,CP03,ティアーナイト キプロス,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CP03/cp03-013.png,https://shadowverse-evolve.com/cardlist/?cardno=CP03-013&expansion=CP03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:39.425679,2025-06-01 16:10:49.701137
1169,CP03-014,CP03,翠玉の盾 パスカリス,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CP03/cp03-014.png,https://shadowverse-evolve.com/cardlist/?cardno=CP03-014&expansion=CP03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:39.426697,2025-06-01 16:10:49.70176
1170,CP03-015,CP03,バトルシップ・インテリジェンス,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CP03/cp03-015.png,https://shadowverse-evolve.com/cardlist/?cardno=CP03-015&expansion=CP03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:39.427816,2025-06-01 16:10:49.702417
1171,SP01-001,SP01,揺蕩う意志・スピネ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SP01/sp01-001.png,https://shadowverse-evolve.com/cardlist/?cardno=SP01-001&expansion=SP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:42.087955,2025-06-01 16:10:52.141044
1172,SP01-002,SP01,人形の少女・オーキス,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SP01/sp01-002.png,https://shadowverse-evolve.com/cardlist/?cardno=SP01-002&expansion=SP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:42.089193,2025-06-01 16:10:52.142551
1173,SP01-003,SP01,フェアリープリンセス・アリア,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SP01/sp01-003.png,https://shadowverse-evolve.com/cardlist/?cardno=SP01-003&expansion=SP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:42.090405,2025-06-01 16:10:52.143866
1174,SP01-004,SP01,殺戮の人形・ツヴァイ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SP01/sp01-004.png,https://shadowverse-evolve.com/cardlist/?cardno=SP01-004&expansion=SP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:42.091711,2025-06-01 16:10:52.144885
1175,SP01-005,SP01,殺戮の人形・ツヴァイ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SP01/sp01-005.png,https://shadowverse-evolve.com/cardlist/?cardno=SP01-005&expansion=SP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:42.092539,2025-06-01 16:10:52.145639
1176,SP01-006,SP01,心優しきエルフ・フィト,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SP01/sp01-006.png,https://shadowverse-evolve.com/cardlist/?cardno=SP01-006&expansion=SP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:42.093704,2025-06-01 16:10:52.146295
1177,SP01-007,SP01,心優しきエルフ・フィト,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SP01/sp01-007.png,https://shadowverse-evolve.com/cardlist/?cardno=SP01-007&expansion=SP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:42.094449,2025-06-01 16:10:52.146984
1178,SP01-008,SP01,クリスタリア・リリィ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SP01/sp01-008.png,https://shadowverse-evolve.com/cardlist/?cardno=SP01-008&expansion=SP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:42.09507,2025-06-01 16:10:52.147627
1179,SP01-009,SP01,クリスタリア・リリィ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SP01/sp01-009.png,https://shadowverse-evolve.com/cardlist/?cardno=SP01-009&expansion=SP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:42.09569,2025-06-01 16:10:52.14826
1180,SP01-010,SP01,晴天の銀騎士・エミリア,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SP01/sp01-010.png,https://shadowverse-evolve.com/cardlist/?cardno=SP01-010&expansion=SP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:42.096291,2025-06-01 16:10:52.148888
1181,SP01-011,SP01,空の指揮官・セリア,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SP01/sp01-011.png,https://shadowverse-evolve.com/cardlist/?cardno=SP01-011&expansion=SP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:42.096985,2025-06-01 16:10:52.149617
1182,SP01-012,SP01,音速の機構・ララミア,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SP01/sp01-012.png,https://shadowverse-evolve.com/cardlist/?cardno=SP01-012&expansion=SP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:42.097634,2025-06-01 16:10:52.150294
1183,SP01-013,SP01,音速の機構・ララミア,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SP01/sp01-013.png,https://shadowverse-evolve.com/cardlist/?cardno=SP01-013&expansion=SP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:42.098209,2025-06-01 16:10:52.15095
1184,SP01-014,SP01,レヴィオンセイバー・アルベール,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SP01/sp01-014.png,https://shadowverse-evolve.com/cardlist/?cardno=SP01-014&expansion=SP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:42.098806,2025-06-01 16:10:52.151532
1185,SP01-015,SP01,レヴィオンセイバー・アルベール,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SP01/sp01-015.png,https://shadowverse-evolve.com/cardlist/?cardno=SP01-015&expansion=SP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:42.099425,2025-06-01 16:10:52.1521
1186,ECP01-001,ECP01,ホッコータルマエ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ECP01/ecp01-001.png,https://shadowverse-evolve.com/cardlist/?cardno=ECP01-001&expansion=ECP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:44.766388,2025-06-01 16:10:55.042813
1187,ECP01-002,ECP01,ホッコータルマエ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ECP01/ecp01-002.png,https://shadowverse-evolve.com/cardlist/?cardno=ECP01-002&expansion=ECP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:44.770162,2025-06-01 16:10:55.044444
1188,ECP01-003,ECP01,サクラローレル,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ECP01/ecp01-003.png,https://shadowverse-evolve.com/cardlist/?cardno=ECP01-003&expansion=ECP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:44.774163,2025-06-01 16:10:55.045359
1190,ECP01-005,ECP01,〔うららか・ぱっしょん♪〕ハルウララ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ECP01/ecp01-005.png,https://shadowverse-evolve.com/cardlist/?cardno=ECP01-005&expansion=ECP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:44.781068,2025-06-01 16:10:55.047899
1191,ECP01-006,ECP01,ヤマニンゼファー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ECP01/ecp01-006.png,https://shadowverse-evolve.com/cardlist/?cardno=ECP01-006&expansion=ECP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:44.785148,2025-06-01 16:10:55.048654
1192,ECP01-007,ECP01,サクラバクシンオー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ECP01/ecp01-007.png,https://shadowverse-evolve.com/cardlist/?cardno=ECP01-007&expansion=ECP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:44.790115,2025-06-01 16:10:55.049336
1193,ECP01-008,ECP01,ミホノブルボン,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ECP01/ecp01-008.png,https://shadowverse-evolve.com/cardlist/?cardno=ECP01-008&expansion=ECP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:44.790936,2025-06-01 16:10:55.050035
1194,ECP01-009,ECP01,世界にもっと☆マーベラス,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ECP01/ecp01-009.png,https://shadowverse-evolve.com/cardlist/?cardno=ECP01-009&expansion=ECP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:44.791962,2025-06-01 16:10:55.050747
1195,ECP01-010,ECP01,ジェンティルドンナ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ECP01/ecp01-010.png,https://shadowverse-evolve.com/cardlist/?cardno=ECP01-010&expansion=ECP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:44.792853,2025-06-01 16:10:55.051572
1196,ECP01-011,ECP01,ジェンティルドンナ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ECP01/ecp01-011.png,https://shadowverse-evolve.com/cardlist/?cardno=ECP01-011&expansion=ECP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:44.793627,2025-06-01 16:10:55.053515
1198,ECP01-013,ECP01,〔Escorte étoile〕シリウスシンボリ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ECP01/ecp01-013.png,https://shadowverse-evolve.com/cardlist/?cardno=ECP01-013&expansion=ECP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:44.794789,2025-06-01 16:10:55.055327
1199,ECP01-014,ECP01,アストンマーチャン,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ECP01/ecp01-014.png,https://shadowverse-evolve.com/cardlist/?cardno=ECP01-014&expansion=ECP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:44.795284,2025-06-01 16:10:55.056032
1200,ECP01-015,ECP01,シンボリクリスエス,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ECP01/ecp01-015.png,https://shadowverse-evolve.com/cardlist/?cardno=ECP01-015&expansion=ECP01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:44.795836,2025-06-01 16:10:55.056711
1201,CSD03a-001,CSD03A,アルフレッド・アーリー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03a/csd03a-001.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03a-001&expansion=CSD03A&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:47.257914,2025-06-01 16:10:57.800833
1202,CSD03a-002,CSD03A,騎士王 アルフレッド,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03a/csd03a-002.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03a-002&expansion=CSD03A&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:47.259565,2025-06-01 16:10:57.803024
1203,CSD03a-003,CSD03A,ブラスター・ブレード,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03a/csd03a-003.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03a-003&expansion=CSD03A&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:47.260459,2025-06-01 16:10:57.804332
1204,CSD03a-004,CSD03A,ブラスター・ブレード,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03a/csd03a-004.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03a-004&expansion=CSD03A&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:47.261133,2025-06-01 16:10:57.80542
1205,CSD03a-005,CSD03A,ういんがる,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03a/csd03a-005.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03a-005&expansion=CSD03A&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:47.261831,2025-06-01 16:10:57.806404
1206,CSD03a-006,CSD03A,断罪の騎士 ボールス,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03a/csd03a-006.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03a-006&expansion=CSD03A&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:47.262503,2025-06-01 16:10:57.807505
1207,CSD03a-007,CSD03A,閃光の盾 イゾルデ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03a/csd03a-007.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03a-007&expansion=CSD03A&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:47.263064,2025-06-01 16:10:57.809375
1208,CSD03a-008,CSD03A,沈黙の騎士 ギャラティン,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03a/csd03a-008.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03a-008&expansion=CSD03A&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:47.263599,2025-06-01 16:10:57.810555
1209,CSD03a-009,CSD03A,小さな賢者 マロン,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03a/csd03a-009.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03a-009&expansion=CSD03A&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:47.264111,2025-06-01 16:10:57.811349
1210,CSD03a-010,CSD03A,湖の巫女 リアン,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03a/csd03a-010.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03a-010&expansion=CSD03A&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:47.264708,2025-06-01 16:10:57.812062
1211,CSD03a-011,CSD03A,薔薇の騎士 モルガーナ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03a/csd03a-011.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03a-011&expansion=CSD03A&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:47.265294,2025-06-01 16:10:57.812712
1212,CSD03a-012,CSD03A,未来の騎士 リュー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03a/csd03a-012.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03a-012&expansion=CSD03A&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:47.26584,2025-06-01 16:10:57.813393
1213,CSD03a-013,CSD03A,まぁるがる,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03a/csd03a-013.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03a-013&expansion=CSD03A&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:47.266384,2025-06-01 16:10:57.814054
1214,CSD03a-014,CSD03A,ふろうがる,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03a/csd03a-014.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03a-014&expansion=CSD03A&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:47.266933,2025-06-01 16:10:57.814689
1215,CSD03a-015,CSD03A,世界樹の巫女 エレイン,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03a/csd03a-015.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03a-015&expansion=CSD03A&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:47.267462,2025-06-01 16:10:57.815287
1216,CSD03b-001,CSD03B,ドラゴニック・オーバーロード,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03b/csd03b-001.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03b-001&expansion=CSD03B&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:49.991097,2025-06-01 16:11:00.671905
1452,PR-011,PR,リリム,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/PR/PR_011.png,https://shadowverse-evolve.com/cardlist/?cardno=PR-011&expansion=PR&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:28.947471,2025-06-01 16:11:40.096802
1218,CSD03b-003,CSD03B,ドラゴンモンク ゴクウ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03b/csd03b-003.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03b-003&expansion=CSD03B&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:49.993925,2025-06-01 16:11:00.674423
1219,CSD03b-004,CSD03B,ドラゴンナイト アリフ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03b/csd03b-004.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03b-004&expansion=CSD03B&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:49.995918,2025-06-01 16:11:00.67541
1220,CSD03b-005,CSD03B,勝利の化身 アリフ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03b/csd03b-005.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03b-005&expansion=CSD03B&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:49.996773,2025-06-01 16:11:00.676252
1221,CSD03b-006,CSD03B,バーサーク・ドラゴン,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03b/csd03b-006.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03b-006&expansion=CSD03B&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:49.9975,2025-06-01 16:11:00.677253
1222,CSD03b-007,CSD03B,ワイバーンガード バリィ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03b/csd03b-007.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03b-007&expansion=CSD03B&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:49.998179,2025-06-01 16:11:00.678098
1223,CSD03b-008,CSD03B,ドラゴンナイト ネハーレン,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03b/csd03b-008.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03b-008&expansion=CSD03B&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:49.998739,2025-06-01 16:11:00.678834
1224,CSD03b-009,CSD03B,鎧の化身 バー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03b/csd03b-009.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03b-009&expansion=CSD03B&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:49.999248,2025-06-01 16:11:00.679493
1225,CSD03b-010,CSD03B,連撃のサザーランド,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03b/csd03b-010.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03b-010&expansion=CSD03B&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:49.999747,2025-06-01 16:11:00.680139
1226,CSD03b-011,CSD03B,従者 レアス,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03b/csd03b-011.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03b-011&expansion=CSD03B&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:50.000293,2025-06-01 16:11:00.680783
1227,CSD03b-012,CSD03B,槍の化身 ター,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03b/csd03b-012.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03b-012&expansion=CSD03B&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:50.000974,2025-06-01 16:11:00.681429
1228,CSD03b-013,CSD03B,ガトリングクロー・ドラゴン,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03b/csd03b-013.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03b-013&expansion=CSD03B&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:50.001587,2025-06-01 16:11:00.682088
1229,CSD03b-014,CSD03B,リザードソルジャー ガンルー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03b/csd03b-014.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03b-014&expansion=CSD03B&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:50.002144,2025-06-01 16:11:00.683121
1230,CSD03b-015,CSD03B,ドラゴンモンク ゲンジョウ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD03b/csd03b-015.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD03b-015&expansion=CSD03B&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:50.002808,2025-06-01 16:11:00.685083
1231,DSD01a-001,DSD01,マナリアの魔導姫・アン,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/DSD01/dsd01a-001.png,https://shadowverse-evolve.com/cardlist/?cardno=DSD01a-001&expansion=DSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:52.550892,2025-06-01 16:11:03.494874
1232,DSD01a-002,DSD01,マナリアの竜姫・グレア,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/DSD01/dsd01a-002.png,https://shadowverse-evolve.com/cardlist/?cardno=DSD01a-002&expansion=DSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:52.552068,2025-06-01 16:11:03.496474
1233,DSD01a-003,DSD01,マナリアの竜姫・グレア,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/DSD01/dsd01a-003.png,https://shadowverse-evolve.com/cardlist/?cardno=DSD01a-003&expansion=DSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:52.5529,2025-06-01 16:11:03.497747
1234,DSD01a-004,DSD01,魔術の始祖・マナリア,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/DSD01/dsd01a-004.png,https://shadowverse-evolve.com/cardlist/?cardno=DSD01a-004&expansion=DSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:57:52.553897,2025-06-01 16:11:03.498684
